data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2019-03-17,201912,1606.0,1606,1606.0,1606,1.0,13.030181,0,4,355030820191219589,2023-08-20,0,1.3842169,12325232,19.2857142857143,89.8916028571429,1,1.0,2,85.7704825714286,81.7719892857143,20.2490415714286,21.1428571428571,1606.0,,,,,1714244
2019-03-10,201911,1447.0,1447,1447.0,1447,1.0,11.740144,0,4,355030820191119589,2023-08-20,0,1.5142422,12325232,21,88.45414,1,1.0,2,85.7013881428571,81.1945542857143,21.4852814285714,22.5714285714286,1447.0,,,,,1714244
2019-03-03,201910,1147.0,1147,1147.0,1147,1.0,9.306113,0,4,355030820191019589,2023-08-20,0,1.4180915,12325232,21.1428571428571,85.4591557142857,1,1.0,2,80.1659528571429,73.2811495714286,21.877922,22.7142857142857,1147.0,,,,,1714244
2019-02-24,201909,899.0,899,899.0,899,0.9999999,7.29398,0,4,355030820190919589,2023-08-20,0,1.2998629,12325232,20.7142857142857,84.9858071428571,1,1.0,2,81.7351377142857,76.1639634285714,21.3282831428571,22.1428571428571,899.0,,,,,1714244
2019-02-17,201908,838.0,838,838.0,838,1.0,6.799061,0,3,355030820190819589,2023-08-20,0,1.3918533,12325232,20.7142857142857,89.362628,1,1.0,2,84.626195,79.2606442857143,21.4340545714286,22.2857142857143,838.0,,,,,1714244
2019-02-10,201907,663.0,663,663.0,663,0.99995095,5.379209,0,3,355030820190719589,2023-08-20,0,1.2539648,12325232,20.1428571428571,84.0373485714286,1,1.0,2,78.9240622857143,74.737354,21.104762,22,663.0,,,,,1714244
2019-02-03,201906,595.0,595,595.0,595,0.99998766,4.827495,0,3,355030820190619589,2023-08-20,0,1.2980744,12325232,18.1428571428571,89.9362297142857,1,1.0,1,82.3957837142857,70.3848737142857,20.0769964285714,22.5714285714286,595.0,,,,,1714244
2019-01-27,201905,553.0,553,553.0,553,0.99999905,4.486731,0,3,355030820190519589,2023-08-20,0,1.3621696,12325232,22.1428571428571,81.9931192857143,1,1.0,1,57.6000594285714,28.4484337142857,26.8809522857143,33.4285714285714,553.0,,,,,1714244
2019-01-20,201904,433.0,433,433.0,433,0.99234504,3.5131185,0,3,355030820190419589,2023-08-20,0,1.1876261,12325232,21.2857142857143,88.5890734285714,1,1.0,1,74.194318,51.4219178571429,24.343692,29.5714285714286,433.0,,,,,1714244
2019-01-13,201903,405.0,405,405.0,405,0.9999107,3.2859423,0,3,355030820190319589,2023-08-20,0,1.3263686,12325232,21.8571428571429,83.9800411428571,1,1.0,1,71.4131521428571,50.878,24.5878535714286,29.2857142857143,405.0,,,,,1714244
2019-01-06,201902,373.0,373,373.0,373,1.0,3.026312,0,3,355030820190219589,2023-08-20,0,1.5892673,12325232,21.8571428571429,84.3839637142857,1,1.0,1,79.9246797142857,72.7382134285714,22.6408164285714,23.5714285714286,373.0,,,,,1714244
2018-12-30,201901,346.0,346,346.0,346,1.0,2.8072493,0,2,355030820190119589,2023-08-20,0,1.712822,12325232,21.1428571428571,85.5850865714286,1,1.0,1,81.3618514285714,77.6117922857143,21.9678571428571,22.8571428571429,346.0,,,,,1714244
2018-12-23,201852,182.0,182,182.0,182,0.1843417,1.4766456,0,2,355030820185219589,2023-08-20,0,0.9121128,12325232,19.1428571428571,86.7457208571429,1,0.0,1,81.3342757142857,71.377815,20.6503707142857,23,182.0,,,,,1714244
2018-12-16,201851,188.0,188,188.0,188,0.41881183,1.5253263,0,3,355030820185119589,2023-08-20,0,0.97921544,12325232,22,84.8813014285714,1,0.0,1,64.2669158571429,41.7645557142857,26.2612314285714,31.7142857142857,188.0,,,,,1714244
2018-12-09,201850,220.0,220,220.0,220,0.9918179,1.7849562,0,3,355030820185019589,2023-08-20,0,1.2750326,12325232,19.2857142857143,73.6274305714286,1,1.0,1,55.9364972857143,33.0946572857143,24.2153211428571,30.7142857142857,220.0,,,,,1714244
2018-12-02,201849,189.0,189,189.0,189,0.98959553,1.5334396,0,3,355030820184919589,2023-08-20,0,1.28786,12325232,17.1428571428571,88.2897185714286,0,1.0,1,80.7351714285714,73.7944171428571,18.5849771428571,20.1428571428571,189.0,,,,,1714244
2018-11-25,201848,187.0,187,187.0,187,0.9996659,1.5172129,0,1,355030820184819589,2023-08-20,0,1.4726827,12325232,18.2857142857143,89.1183034285714,1,1.0,1,82.7754337142857,78.5064585714286,18.886168,19.2857142857143,187.0,,,,,1714244
2018-11-18,201847,137.0,137,137.0,137,0.92263097,1.1115409,0,1,355030820184719589,2023-08-20,0,1.1966499,12325232,17.2857142857143,89.7201991428571,0,0.0,1,85.530735,81.4025342857143,18.01728,18.8571428571429,137.0,,,,,1714244
2018-11-11,201846,123.0,123,123.0,123,0.8896717,0.9979528,0,1,355030820184619589,2023-08-20,0,1.1762714,12325232,19.4285714285714,88.6327577142857,1,0.0,1,81.9460608571429,77.1165022857143,20.2126985714286,21.1428571428571,123.0,,,,,1714244
2018-11-04,201845,119.0,119,119.0,119,0.86862934,0.96549904,0,1,355030820184519589,2023-08-20,0,1.1623813,12325232,16.5714285714286,88.8899957142857,0,0.0,1,85.1845328571429,81.9418614285714,17.0561224285714,17.5714285714286,119.0,,,,,1714244
2018-10-28,201844,101.0,101,101.0,101,0.3347677,0.8194572,0,1,355030820184419589,2023-08-20,0,0.9426517,12325232,16.4285714285714,88.8446557142857,0,0.0,0,83.7093571428571,79.1098385714286,17.3913417142857,18.2857142857143,101.0,,,,,1714244
2018-10-21,201843,90.0,90,90.0,90,0.10661709,0.73020935,0,1,355030820184319589,2023-08-20,0,0.8376636,12325232,16.7142857142857,90.5099542857143,0,0.0,0,85.544155,80.32446,17.2138682857143,18,90.0,,,,,1714244
2018-10-14,201842,122.0,122,122.0,122,0.83778423,0.9898394,0,1,355030820184219589,2023-08-20,0,1.1389426,12325232,17.4285714285714,91.4469242857143,0,0.0,1,81.9494902857143,68.1482291428571,19.6601492857143,23.1428571428571,122.0,,,,,1714244
2018-10-07,201841,104.0,104,104.0,104,0.34223875,0.8437975,0,1,355030820184119589,2023-08-20,0,0.9460424,12325232,18.1428571428571,93.1071957142857,1,0.0,0,81.872475,64.7341414285714,20.4296771428571,24.5714285714286,104.0,,,,,1714244
2018-09-30,201840,103.0,103,103.0,103,0.41466296,0.83568406,0,1,355030820184019589,2023-08-20,0,0.97068197,12325232,17.8571428571429,87.60158,0,0.0,0,82.7248051428571,77.8551264285714,19.0070347142857,2E+1,103.0,,,,,1714244
2018-09-23,201839,113.0,113,113.0,113,0.95267236,0.91681844,0,1,355030820183919589,2023-08-20,0,1.2653357,12325232,18,85.1383757142857,0,0.0,0,80.3581471428571,76.577836,18.8284475714286,19.5714285714286,113.0,,,,,1714244
2018-09-16,201838,121.0,121,121.0,121,0.99976724,0.98172593,0,1,355030820183819589,2023-08-20,0,1.6653041,12325232,16.7142857142857,88.14364,0,1.0,1,83.9359651428571,78.5545365714286,17.5628012857143,18.4285714285714,121.0,,,,,1714244
2018-09-09,201837,88.0,88,88.0,88,0.9375532,0.7139825,0,1,355030820183719589,2023-08-20,0,1.2780275,12325232,15,87.1482114285714,0,0.0,0,82.7327521428571,79.3952228571429,15.4648422857143,16.2857142857143,88.0,,,,,1714244
2018-09-02,201836,62.0,62,62.0,62,0.16599438,0.5030331,0,1,355030820183619589,2023-08-20,0,0.8465267,12325232,12.8571428571429,86.2867985714286,0,0.0,0,82.3957007142857,77.8029542857143,13.6382394285714,14.4285714285714,62.0,,,,,1714244
2018-08-26,201835,64.0,64,64.0,64,0.15547319,0.51926,0,1,355030820183519589,2023-08-20,0,0.8427335,12325232,14.2857142857143,84.5131771428571,0,0.0,0,76.1251718571429,65.263428,15.620965,17.4285714285714,64.0,,,,,1714244
2018-08-19,201834,79.0,79,79.0,79,0.5854112,0.6409616,0,1,355030820183419589,2023-08-20,0,1.0351374,12325232,16.1428571428571,82.1112678571428,0,0.0,0,72.4522512857143,64.165433,17.5677487142857,19,79.0,,,,,1714244
2018-08-12,201833,76.0,76,76.0,76,0.4463826,0.61662126,0,1,355030820183319589,2023-08-20,0,0.9785423,12325232,11.8571428571429,90.2203842857143,0,0.0,0,85.1228984285714,77.3464494285714,13.2939907142857,15.1428571428571,76.0,,,,,1714244
2018-08-05,201832,77.0,77,77.0,77,0.3407316,0.6247347,0,1,355030820183219589,2023-08-20,0,0.93714476,12325232,12.8571428571429,86.2672085714286,0,0.0,0,73.08282,53.7180835714286,15.9767515714286,20.1428571428571,77.0,,,,,1714244
2018-07-29,201831,75.0,75,75.0,75,0.16793594,0.6085078,0,1,355030820183119589,2023-08-20,0,0.85989696,12325232,14.4285714285714,88.5513508571429,0,0.0,0,75.7418102857143,61.9548872857143,16.6099567142857,19.2857142857143,75.0,,,,,1714244
2018-07-22,201830,81.0,81,81.0,81,0.19661659,0.6571884,0,1,355030820183019589,2023-08-20,0,0.8784748,12325232,15,88.0369371428571,0,0.0,0,70.3913155714286,44.7317258571429,18.3549782857143,23.4285714285714,81.0,,,,,1714244
2018-07-15,201829,93.0,93,93.0,93,0.24108689,0.7545497,0,1,355030820182919589,2023-08-20,0,0.90456694,12325232,14.8571428571429,78.0502092857143,0,0.0,0,57.6565648571429,37.3511204285714,19.3290042857143,24.7142857142857,93.0,,,,,1714244
2018-07-08,201828,85.0,85,85.0,85,0.028378574,0.6896422,0,1,355030820182819589,2023-08-20,0,0.7615362,12325232,11.8571428571429,83.3344648571429,0,0.0,0,75.8089991428571,68.014225,13.2176871428571,14.4285714285714,85.0,,,,,1714244
2018-07-01,201827,98.0,98,98.0,98,0.15200317,0.7951169,0,1,355030820182719589,2023-08-20,0,0.8680922,12325232,15.4285714285714,85.19129,0,0.0,0,77.9505258571428,68.4620348571429,16.831169,19,98.0,,,,,1714244
2018-06-24,201826,135.0,135,135.0,135,0.8560929,1.095314,0,1,355030820182619589,2023-08-20,0,1.1428756,12325232,16.4285714285714,75.97683,0,0.0,1,69.46718,59.2494744285714,18.051948,20.1428571428571,135.0,,,,,1714244
2018-06-17,201825,90.0,90,90.0,90,0.0145434765,0.73020935,0,1,355030820182519589,2023-08-20,0,0.7399833,12325232,14.7142857142857,86.4563671428571,0,0.0,0,82.028252,76.6270045714286,15.723052,17.2857142857143,90.0,,,,,1714244
2018-06-10,201824,132.0,132,132.0,132,0.69328815,1.0709738,0,1,355030820182419589,2023-08-20,0,1.0651017,12325232,15.8571428571429,89.1837757142857,0,0.0,1,84.4795185714286,77.969246,17.0712847142857,19,132.0,,,,,1714244
2018-06-03,201823,121.0,121,121.0,121,0.123041816,0.98172593,0,1,355030820182319589,2023-08-20,0,0.8662046,12325232,14.7142857142857,90.3928571428571,0,0.0,1,84.9800844285714,77.3256057142857,15.4976811428571,16.8571428571429,121.0,,,,,1714244
2018-05-27,201822,122.0,122,122.0,122,0.0017301117,0.9898394,0,1,355030820182219589,2023-08-20,0,0.70959115,12325232,14.7142857142857,81.3858672857143,0,0.0,1,76.6228217142857,70.2011807142857,15.8610388571429,17.2857142857143,122.0,,,,,1714244
2018-05-20,201821,114.0,114,114.0,114,6.663525e-07,0.9249319,0,1,355030820182119589,2023-08-20,0,0.57324857,12325232,12.1428571428571,86.3299614285714,0,0.0,0,78.2806355714286,70.0998431428571,14.089394,16.1428571428571,114.0,,,,,1714244
2018-05-13,201820,192.0,192,192.0,192,0.2048827,1.55778,0,1,355030820182019589,2023-08-20,0,0.92096734,12325232,16.7142857142857,88.1359442857143,0,0.0,1,73.8011545714286,54.607254,19.8924874285714,24.1428571428571,192.0,,,,,1714244
2018-05-06,201819,197.0,197,197.0,197,0.36000726,1.5983472,0,1,355030820181919589,2023-08-20,0,0.9648745,12325232,16.8571428571429,87.387848,0,0.0,1,71.6778397142857,50.3306912857143,20.0540888571429,24.5714285714286,197.0,,,,,1714244
2018-04-29,201818,234.0,234,234.0,234,0.82377565,1.8985444,0,1,355030820181819589,2023-08-20,0,1.0917594,12325232,18.4285714285714,86.0138105714286,1,0.0,1,68.9025922857143,40.7757615714286,22.0644408571429,27.5714285714286,234.0,,,,,1714244
2018-04-22,201817,188.0,188,188.0,188,0.0028780212,1.5253263,0,1,355030820181719589,2023-08-20,0,0.7662735,12325232,17.2857142857143,88.11195,0,0.0,1,75.4593457142857,50.4044444285714,20.6109622857143,25.4285714285714,188.0,,,,,1714244
2018-04-15,201816,193.0,193,193.0,193,0.00028683813,1.5658934,0,1,355030820181619589,2023-08-20,0,0.7239249,12325232,15.8571428571429,86.4204028571428,0,0.0,1,78.9884415714286,72.614292,17.4111112857143,18.8571428571429,193.0,,,,,1714244
2018-04-04,201815,257.0,257,257.0,257,0.32143995,2.0851533,0,2,355030820181519589,2023-08-20,0,0.96034765,12325232,18.8571428571429,85.1544657142857,1,0.0,1,81.5833808571429,77.4492555714286,19.7857142857143,20.4285714285714,,,,,,1714244
2018-04-01,201814,294.0,294,294.0,294,0.7766979,2.3853507,0,2,355030820181419589,2023-08-20,0,1.0658101,12325232,19.4285714285714,89.0606971428571,1,0.0,1,83.3001614285714,76.9733442857143,20.3015871428571,21.4285714285714,294.0,,,,,1714244
2018-03-25,201813,252.0,252,252.0,252,0.011924356,2.0445862,0,2,355030820181319589,2023-08-20,0,0.82552797,12325232,20.4285714285714,87.0609992857143,1,0.0,1,82.7531442857143,77.6166028571429,21.1948051428571,22,252.0,,,,,1714244
2018-03-18,201812,266.0,266,266.0,266,0.00041312334,2.1581743,0,2,355030820181219589,2023-08-20,0,0.762781,12325232,20.7142857142857,89.9830185714286,1,0.0,1,84.2893285714286,79.6344964285714,21.4430115714286,22.1428571428571,266.0,,,,,1714244
2018-03-11,201811,298.0,298,298.0,298,0.00012605378,2.4178045,0,2,355030820181119589,2023-08-20,0,0.7562035,12325232,20.8571428571429,86.3159457142857,1,0.0,1,81.4106462857143,75.9406751428571,22.1318904285714,23.4285714285714,298.0,,,,,1714244
2018-03-04,201810,351.0,351,351.0,351,0.0021192161,2.8478165,0,2,355030820181019589,2023-08-20,0,0.8146618,12325232,20.4285714285714,89.1563957142857,1,0.0,1,85.8089737142857,83.7605474285714,20.9335808571429,21.4285714285714,351.0,,,,,1714244
2018-02-25,201809,397.0,397,397.0,397,0.022516206,3.2210348,0,2,355030820180919589,2023-08-20,0,0.87162787,12325232,20.1428571428571,87.6187165714286,1,0.0,1,77.690779,59.6293332857143,22.2686148571429,26,397.0,,,,,1714244
2018-02-18,201808,446.0,446,446.0,446,0.109866194,3.6185932,0,2,355030820180819589,2023-08-20,0,0.9226472,12325232,19.5714285714286,85.2839637142857,1,0.0,1,80.2750051428571,74.8646832857143,21.1515154285714,22.5714285714286,446.0,,,,,1714244
2018-02-11,201807,456.0,456,456.0,456,0.0131925,3.6997275,0,2,355030820180719589,2023-08-20,0,0.8677329,12325232,19.1428571428571,88.4649102857143,1,0.0,1,84.5194715714286,79.5898857142857,19.736848,20.7142857142857,456.0,,,,,1714244
2018-02-04,201806,465.0,465,465.0,465,0.00031536166,3.7727485,0,2,355030820180619589,2023-08-20,0,0.80857515,12325232,18.8571428571429,82.6560277142857,1,0.0,1,77.1163094285714,71.0855267142857,20.0092407142857,21.1428571428571,465.0,,,,,1714244
2018-01-28,201805,540.0,540,540.0,540,0.04467415,4.381256,0,2,355030820180519589,2023-08-20,0,0.90413266,12325232,18.7142857142857,89.0886,1,0.0,1,80.8636271428571,66.0987575714286,20.5211814285714,23.4285714285714,540.0,,,,,1714244
2018-01-21,201804,549.0,549,549.0,549,0.6946989,4.454277,0,3,355030820180419589,2023-08-20,0,1.0314459,12325232,20.4285714285714,86.1914185714286,1,0.0,1,72.2768292857143,49.4940482857143,23.5000172857143,28.8571428571429,549.0,,,,,1714244
2018-01-14,201803,696.0,696,696.0,696,1.0,5.6469526,0,3,355030820180319589,2023-08-20,0,1.7017168,12325232,21.2857142857143,84.0144857142857,1,1.0,2,76.6286214285714,61.4949667142857,22.4523808571429,25,696.0,,,,,1714244
2018-01-07,201802,557.0,557,557.0,557,1.0,4.5191846,0,3,355030820180219589,2023-08-20,0,1.8260629,12325232,19,88.4673065714286,1,1.0,1,79.0231227142857,63.3485387142857,20.9191868571429,24.8571428571429,557.0,,,,,1714244
2017-12-31,201801,401.0,401,401.0,401,1.0,3.2534885,0,2,355030820180119589,2023-08-20,0,1.5329537,12325232,19.7142857142857,86.0425114285714,1,1.0,1,75.3186437142857,59.1317444285714,22.1742422857143,25.7142857142857,401.0,,,,,1714244
2017-12-24,201752,256.0,256,256.0,256,0.45373338,2.07704,0,1,355030820175219589,2023-08-20,0,0.989813,12325232,20.7142857142857,87.0248257142857,1,0.0,1,77.7456342857143,65.4648267142857,22.5703494285714,25.1428571428571,256.0,,,,,1714244
2017-12-17,201751,251.0,251,251.0,251,0.24092181,2.0364728,0,1,355030820175119589,2023-08-20,0,0.94009775,12325232,20.5714285714286,83.2157971428571,1,0.0,1,73.6983194285714,58.9408547142857,22.6227371428571,25.7142857142857,251.0,,,,,1714244
2017-12-10,201750,256.0,256,256.0,256,0.2702163,2.07704,0,1,355030820175019589,2023-08-20,0,0.9480495,12325232,18,83.7520594285714,0,0.0,1,73.4495328571429,55.236455,20.9695041428571,25.2857142857143,256.0,,,,,1714244
2017-12-03,201749,271.0,271,271.0,271,0.61924106,2.1987417,0,1,355030820174919589,2023-08-20,0,1.0265697,12325232,19,89.1164642857143,1,0.0,1,76.6717777142857,57.7593727142857,21.7973147142857,26.5714285714286,271.0,,,,,1714244
2017-11-26,201748,281.0,281,281.0,281,0.8309523,2.279876,0,1,355030820174819589,2023-08-20,0,1.0859283,12325232,17.7142857142857,88.2263894285714,0,0.0,1,76.2495312857143,59.9739142857143,20.3470637142857,23.8571428571429,281.0,,,,,1714244
2017-11-19,201747,264.0,264,264.0,264,0.65461683,2.1419475,0,1,355030820174719589,2023-08-20,0,1.035517,12325232,17.1428571428571,89.8921742857143,0,0.0,1,76.9592222857143,55.8704288571429,20.3575085714286,25.4285714285714,264.0,,,,,1714244
2017-11-12,201746,248.0,248,248.0,248,0.5815437,2.0121324,0,2,355030820174619589,2023-08-20,0,1.0187287,12325232,19,88.311855,1,0.0,1,68.929785,44.96714,22.5625,28.5,248.0,,,,,1714244
2017-11-05,201745,277.0,277,277.0,277,0.9500198,2.2474222,0,1,355030820174519589,2023-08-20,0,1.1558303,12325232,18.52,,1,1.0,1,,,,,277.0,,,,,1714244
2017-10-29,201744,236.0,236,236.0,236,0.32509366,1.9147713,0,1,355030820174419589,2023-08-20,0,0.9595567,12325232,18.04,,1,0.0,1,,,,,236.0,,,,,1714244
2017-10-22,201743,219.0,219,219.0,219,0.16167852,1.7768428,0,1,355030820174319589,2023-08-20,0,0.9119737,12325232,17.56,,0,0.0,1,,,,,219.0,,,,,1714244
2017-10-15,201742,274.0,274,274.0,274,0.9860113,2.2230818,0,1,355030820174219589,2023-08-20,0,1.2178298,12325232,17.08,,0,1.0,1,,,,,274.0,,,,,1714244
2017-10-08,201741,239.0,239,239.0,239,0.9224955,1.9391116,0,1,355030820174119589,2023-08-20,0,1.1438583,12325232,16.6,,0,0.0,1,,,,,239.0,,,,,1714244
2017-10-01,201740,224.0,224,224.0,224,0.93768007,1.81741,0,1,355030820174019589,2023-08-20,0,1.1624293,12325232,16.12,,0,0.0,1,,,,,224.0,,,,,1714244
2017-09-24,201739,215.0,215,215.0,215,0.96861297,1.744389,0,1,355030820173919589,2023-08-20,0,1.2067155,12325232,15.64,,0,1.0,1,,,,,215.0,,,,,1714244
2017-09-17,201738,188.0,188,188.0,188,0.8985015,1.5253263,0,1,355030820173819589,2023-08-20,0,1.1453098,12325232,15.16,,0,0.0,1,,,,,188.0,,,,,1714244
2017-09-10,201737,182.0,182,182.0,182,0.96017796,1.4766456,0,1,355030820173719589,2023-08-20,0,1.212346,12325232,14.68,,0,1.0,1,,,,,182.0,,,,,1714244
2017-09-03,201736,164.0,164,164.0,164,0.9452275,1.3306037,0,1,355030820173619589,2023-08-20,0,1.2029972,12325232,14.2,82.8,0,0.0,1,75.36893,60.8,15.8942132,18.2,164.0,,,,,1714244
2017-08-27,201735,151.0,151,151.0,151,0.942005,1.2251291,0,1,355030820173519589,2023-08-20,0,1.2085007,12325232,14.5714285714286,85.2857142857143,0,0.0,1,80.0568441428571,73.2857142857143,15.7600665714286,17.2857142857143,151.0,,,,,1714244
2017-08-20,201734,138.0,138,138.0,138,0.8949982,1.1196544,0,1,355030820173419589,2023-08-20,0,1.1696247,12325232,13.1428571428571,90.5714285714286,0,0.0,1,87.3662651428571,82.8571428571429,13.6197688571429,14.4285714285714,138.0,,,,,1714244
2017-08-13,201733,119.0,119,119.0,119,0.6399296,0.96549904,0,1,355030820173319589,2023-08-20,0,1.0480279,12325232,15.2857142857143,88.5714285714286,0,0.0,1,84.1571371428571,79.8571428571429,15.8795054285714,16.5714285714286,119.0,,,,,1714244
2017-08-06,201732,122.0,122,122.0,122,0.7487468,0.9898394,0,1,355030820173219589,2023-08-20,0,1.0915512,12325232,12.8571428571429,80.5714285714286,0,0.0,1,76.2681067142857,68.7142857142857,14.1613295714286,15,122.0,,,,,1714244
2017-07-30,201731,109.0,109,109.0,109,0.38193974,0.88436466,0,1,355030820173119589,2023-08-20,0,0.96059,12325232,14.5714285714286,76.1428571428571,0,0.0,0,70.9021922857143,65.5714285714286,15.3855598571429,16.4285714285714,109.0,,,,,1714244
2017-07-23,201730,115.0,115,115.0,115,0.38333964,0.9330453,0,1,355030820173019589,2023-08-20,0,0.9620537,12325232,14,77.8571428571429,0,0.0,0,73.4254027142857,68.8571428571429,14.8651822857143,15.7142857142857,115.0,,,,,1714244
2017-07-16,201729,106.0,106,106.0,106,0.1048181,0.8600244,0,1,355030820172919589,2023-08-20,0,0.84784067,12325232,12.5714285714286,82.8571428571429,0,0.0,0,78.055748,70.7142857142857,13.6092555714286,15,106.0,,,,,1714244
2017-07-09,201728,124.0,124,124.0,124,0.32748455,1.0060662,0,1,355030820172819589,2023-08-20,0,0.9456584,12325232,13.8571428571429,84,0,0.0,1,79.6724485714286,75.5714285714286,14.790306,15.7142857142857,124.0,,,,,1714244
2017-07-02,201727,128.0,128,128.0,128,0.23511022,1.03852,0,1,355030820172719589,2023-08-20,0,0.9156144,12325232,11.4285714285714,87,0,0.0,1,83.0609455714286,79.7142857142857,12.052621,12.7142857142857,128.0,,,,,1714244
